"Sudoku Lite","New Updated Version! With improved grid lines and quick switch button for pen/pencil modes.
Sudoku Lite is a collection of easy, hard and extreme puzzles meant for all levels of Sudoku players. 
  
Game features include: 
 
* 10 Sudoku puzzles for each difficulty level
 
* Option to list and eliminate choices by putting multiple numbers in one cell
 
* ""Clear All"" option to delete all entries in one go
 
* A puzzle timer 
 
* ""Best Time"" feature that records the least time taken to solve a puzzle 
 
* Saving of partially solved puzzles

PLEASE NOTE: This is a free trial version of our Sudoku Classic game with limited puzzles. The full version of this game comes with 1000 puzzles for each difficulty level.

For further help and support, please email us at support@skava.net or visit us at http://www.skava.net","2009-10-17 22:55:17","356.555","com.skava.sudokulite","0.9.2","1365629","2","18673","28","http://cdn.downloads.palm.com/public/356/icon/L/SL_64x64_icon.png","0","Games!Brain Teasers"
"Unit Converter","The Unit Converter is an application that enables you to quickly and easily make conversions between a wide range of unit measurements. The Unit Converter consists of the most popular units and conversions.","2009-10-16 21:49:16","357.556","com.ovlite.converter","0.1.4","1119232","2.8","1305","15","http://cdn.downloads.palm.com/public/357/icon/L/icon.png","0.99000000953674","Education!Elementary"
"LaunchPoint Speed Dial","The people you contact most often are now a single tap away.

LaunchPoint Speed Dial lets you create photo icons of your contacts right in the launcher. These ""launchpoints"" can be assigned a phone number to dial, an email address, or a mobile number to text.

Tap a dial launchpoint, and the phone dials immediately. You can also create a ""popup"" launchpoint that gives you the choice to dial, email, or text using a single launchpoint. Optional auto-dial allows the flexibility of a popup with single-tap convenience.

All information comes directly from your contact list, and if the contact has a photo, it will be used for the launchpoint icon.  

For the fastest access possible, you can move a launchpoint onto the quick-launch bar at the bottom of the screen. This allows you to access this launchpoint instantly with the wave gesture, the swipe-up gesture or by pressing the center button, even when you are using another app.

LaunchPoint Speed Dial- there's no faster way to dial, email or text, period.","2009-10-16 21:48:16","358.557","com.worthwhiletech.launchpointsd","0.8.0","375881","3.9","3589","118","http://cdn.downloads.palm.com/public/358/icon/L/launchpoint.png","0.99000000953674","Productivity & Utilities!Gadgets"
"Brick","Brick is an addictive game where you try to break bricks with a ball. You have to move the paddle left and right so that the ball does not fall, but bounces off the paddle and breaks the bricks above to advance to further levels.","2009-10-16 21:51:16","360.559","com.ovlite.brick","0.1.7","2710464","1","1393","38","http://cdn.downloads.palm.com/public/360/icon/L/icon.png","0.99000000953674","Games!Strategy"
"Converty","Converty - Quick Convenient Conversion. Currency and measurements converted simply and quickly. No need to go through the slow process of picking a unit to convert from and picking what you need to convert to. Just tap on the unit you know, enter the value and it is converted to all units at once.
For currencies, just tap on the currency you know and you'll get the results in all your currencies.","2009-10-10 03:08:10","361.560","com.hobbyistsoftware.converty","0.1.4","870868","2.6","163","9","http://cdn.downloads.palm.com/public/361/icon/L/QuickConvert-icon-64.png","1.9500000476837","ERROR!"
"Shape Calculator","Shape Calculator calculates and gives you the functions to calculate the geometric properties (area, volume, surface area, perimeter, etc...) of a variety of shapes such as the sphere, cone, square, prism, triangle, etc...","2009-10-21 17:10:21","362.561","com.ovlite.shapes","0.1.4","1597139","3.4","434","9","http://cdn.downloads.palm.com/public/362/icon/L/iconImage64.png","0.99000000953674","Education!Elementary"
"Newsweek Mobile, North America","(Submitted for US, Canada only) Passionate about the news? Get in-depth insight and analysis into the most significant issues of the day with NEWSWEEK’s opinion-leading editorial from the most influential names in journalism. You can also customize your news experience by adding feeds from all of your favorite news outlets. Only from NEWSWEEK. Only on your Palm. Do you NEWSWEEK?","2009-10-17 23:05:17","364.563","com.newsweek.newsweek","0.9.0","723372","3.8","25840","72","http://cdn.downloads.palm.com/public/364/icon/L/NW_PalmPre_Icon_64x64.jpg","0","News!National"
"Match 'Em","Match 'Em is a classic concentration game featuring a beautiful space theme.  Try to match all the tiles as quickly as possible.  Match 'Em includes two levels of difficulty, background music, high score tables and an optional kid-friendly full-screen mode.  Also included in the Help section is educational information about all the celestial objects.  Match 'Em is great for when you need to pass some time while standing in line.","2009-10-13 09:23:13","365.565","com.dynaptic.matchem","1.0.0","929289","3.8","1571","39","http://cdn.downloads.palm.com/public/365/icon/L/icon.png","0.99000000953674","Games!Children"
"Screamager","Screamager is a marquee / message scroller and animation player with a maximum amount of style. Amaze your friends with colorful messages and animations! Using an ultra realistic looking dot matrix display with many different colors you can be sure your message will come across. Use it in really loud places or in places where total silence is required. Display inter-cubicle messages to your coworkers or signal eachother in the classroom. It's up to you! But that's not all! Besides messages Screamager can also play dot matrix animations in the BML format, famous from the animations shown on large buildings in Europe and Canada. Screamager comes with a set of pre-made animations and also supports displaying your very own animations in the BlinkenLights BML format. For more information about this format see: http://www.blinkenlights.net/project/bml","2009-11-14 16:44:08","366.566","nl.i-marco.app.screamagerapp","1.0.1","316416","2.6","1712","20","http://cdn.downloads.palm.com/public/366/icon/L/icon.png","0.99000000953674","Entertainment!Pranks"
"FMCaltrain","FMCaltrain helps the user catch the Caltrain by showing them when the next two trains leave their station for their destination.  The user can also view the full schedule between the two stops to plan for a later trip.  In addition to this basic information, FMCaltrain uses the web to check and display the current Twitter status of the caltrain account.  This Twitter account collects reports from riders who observe delays, accidents, and other events along the route.  FMCaltrain keeps its display up to date by using webOS alarms to periodically refresh the display of the next two trains and get the latest Twitter status.  Since webOS supports background applications, the user can keep FMCaltrain running at all times and be able to quickly switch to it whenever they need to know when the next Caltrain is coming.","2009-10-16 21:54:16","367.567","com.fivemicro.fmcaltrain","0.9.3","473555","2.3","52","2","http://cdn.downloads.palm.com/public/367/icon/L/fmcaltrain_icon_64x64.png","2.9900000095367","Travel!Guides"
"gChords Free","gChords Free is the beginning guitarist's chord encyclopedia, with 21 of the most common chords in music, allowing you to play thousands of songs. gChords Free is a pretty straight forward app, from the opening Chord Library screen you select the chord you want and the app generates a chord chart for that chord. If you don't know how to read a chord chart, gChords Free can help you there, too: included in its Help section is a guide to reading guitar chord charts.","2009-11-17 17:13:50","370.569","com.zacharytamas.apps.gchordsfree","0.9.2","439906","3.1","21071","29","http://cdn.downloads.palm.com/public/370/icon/L/icon.png","0","Music!Lessons"
"My Loaned Items","Application to allow you to instantly record items that you loan out to friends, family and collegues. Send out automatic reminders via SMS from the application to let borrowers know your ‘stuff’ is due back. Let the application do the hard work and tell people they need to return your items. Avoid uncomfortable face to face or phone conversations asking for your items back. Contacts, calendar and camera integration make for a very useful and intuitive user experience.","2009-10-13 09:25:13","371.570","com.mobichimp.loan","1.1.4","1233633","3.6","253","7","http://cdn.downloads.palm.com/public/371/icon/L/LoanedItems_64x64.png","1.9900000095367","Lifestyle!Journals"
"TechTray","Keep up-to-date on the latest news, entertainment, and technology headlines with TechTray!  A RSS feed reader that allows you to quickly browse headlines from 50 of the top technology, news and entertainment sites.  Tap each story to get an expanded description without having to open the web page.  Click on ""web"" globe icon below each story to open it up in the web browser.  NEW in Version 0.5:  Now you can Email, Digg, Facebook, Twitter or Text a story to your friends!   Twittering a story generates a TinyURL to save space!  Want to add your own favorite RSS feed?  No problem, it's easy now with the  custom 'Feed Settings' menu option!  Each feed now displays 15 stories and features longer descriptions.  Newly added memory caching options save battery life.   
(To use Twitter, Digg, and Facebook posting features, you should use your Pre's web browser to login to those sites first and choose the ""remember me"" option.  Twitter posting feature requires choosing ""Standard View"" once you are logged into Twitter's homepage. You can close the browser once you have done so.)
NEW in Version 0.5.85: Fixes Digg Count glitch and color scheme updated.","2009-10-13 09:25:13","372.571","com.kliktrayllc.techtray","0.3.27","509444","3.8","1227","26","http://cdn.downloads.palm.com/public/372/icon/L/icon.png","0.99000000953674","News!Current / Breaking"
"Dot Game","Dot Game is a WebOS version of an old pen-and-paper game where you start with a grid of dots and draw lines to connect them to create boxes. The player with the most boxes at the end wins. It is a 1 or 2 player game. 2 player is ""hand the phone back and forth"" style, 1 player is against the computer with 3 difficulties.","2009-11-04 17:51:04","224.574","ws.junk.dotgame","0.9.2","1737728","3.9","197023","258","http://cdn.downloads.palm.com/public/224/icon/L/icon_C8A19.png","0","Games!Classics"
"Pack 'n' Track","Pack ‘n’ Track is a shipment tracking application that supports Federal Express (FedEx), United Parcel Service (UPS), the United States Postal Service (USPS), and Deutsche Post (DHL). Begin by entering a tracking number from one of the supported couriers and Pack ‘n’ Track will begin tracking your package immediately.  Don’t worry about specifying which courier the number belongs to as Pack ‘n’ Track is smart enough to figure out which tracking numbers belong to each currier.  Pack ‘n’ Track is integrated into the WebOs environment so it still tracks your packages even if it is not open on your phone using minimal resources!  Pack ‘n’ Track will also provides you with status change notifications each time the courier updates the status of you package.  These notifications work just like your email notifications and are configurable so you can even turn them completely off or have Pack ‘n’ Track only notify you when the package has been delivered.  In addition to status notifications, Pack ‘n’ Track will also provide you with some additional details (subject to courier availability) about your package such as its estimated date of arrival, the package’s weight, what service the package was shipped under, who signed for it once delivered, and where it was left at when delivered.  It doesn’t stop there though, we are working hard to bring you additional courier and useful tools such as a zip code finder/decoder, the ability to find shipping locations near you, and an estimated shipping cost calculator plus much much more!

WE CURRENTLY HAVE LIMITED SUPPORT FOR MAILBOX INNOVATIONS AND FEDEX SMARTPOST.","2009-10-21 17:08:21","326.591","com.gosyntactix.paid.packntrack","0.9.52","1244003","3.6","1220","48","http://cdn.downloads.palm.com/public/326/icon/L/icon.png","7.9899997711182","Productivity & Utilities!Tools"
"Media Remote w/Mouse Pad","This application lets you control your media player, mouse and keyboard on your pc from your pre. The application has two parts one is an application that runs on the pc (currently windows only) and listens for controls from the pre.
The Server application is also created by Engine Equals Car but must be purchased. See http://www.engineequalscar.com/mediaremote for more information.
                                                                     
The server currently supports the following players:
Windows Media Player,
ITunes,
MediaMonkey,
XBMC,
VLC
                                                                     Some features include mouse and keyboard control from the pre. See current song and album art, viewing full playlist and changing playlist to name a few. See the media remote site for full feature list. Not all features available for all players.
                                   ***********************************                                  
Pixi Users - Since the pixi does not have wifi this does require opening or forwarding a port on your router. You must know how to do this.","2009-12-10 19:32:16","385.593","com.engineequalscar.util.mediaremote","1.0.0","1990998","3.8","16374","62","http://cdn.downloads.palm.com/public/385/icon/L/icon.png","0","ERROR!"
"billiger.de","Price comparison for more than 2500 shops in Germany!

Check if the ""sale price"" is really a good deal in seconds. Simply search for the UPC or the product name.
 
Highlights:
Price comparison on one of the biggest onlineshop-databases in Germany. Test reviews from the most trusted product test magazines. 

First hand reviews and ratings of products and onlineshops by users like you. 

* We're working on the integration of an EAN-Codescanner. Update will follow soon. *","2009-12-10 23:54:37","303.597","de.billiger.palm","1.0.0","964781","2.9","10210","32","http://cdn.downloads.palm.com/public/303/icon/L/icon_mobile_palm_64.png","0","ERROR!"
"Easy Stopwatch","This is a simple timer with lap/split time. If you have the timer running while in the background a notification will be shown each minute. This application supports both landscape and portrait views.","2009-10-21 17:22:21","53.606","com.engineequalscar.util.timer","1.0.0","939362","4.4","88411","166","http://cdn.downloads.palm.com/public/53/icon/L/icon.png","0","Productivity & Utilities!Tools"
"Blocks","Blocks is a classic and addictive puzzle game. The goal of the game is to slide the light-colored block off the board. To do this you must first slide the other blocks out of its way. This can be very tricky, but don't worry, the first puzzles are easy and will get you going quickly. Blocks remembers how far you have got, so you can pick it up and play at any time.

The blocks only slide along their oriented direction. So the horizontal blocks can only move left and right, while the vertical blocks slide up and down.
 
Once you complete all the puzzles in a difficulty level, the next level will be unlocked. There are four levels, easy, medium, hard and expert, each containing 25 puzzles for a total of 100 puzzles. You might fly through the first puzzles, but you'll be sweating over the later ones!
 
We hope you have fun playing the game. We're keen to hear what you think of it, so don't hesitate to write us with feedback, questions, or bugs (although we hope there aren't any!).","2009-10-23 17:41:23","394.609","dk.denfalskezebra.blocks","1.0.3","2556374","3.8","1593","34","http://cdn.downloads.palm.com/public/394/icon/L/icon.png","2.9900000095367","Games!Classics"
"dkStopwatch","Stopwatch application can start, stop, continue, and reset. Lap list shows accrued time at each interval. The application can run in portrait and landscape modes.","2009-11-17 17:19:16","396.611","com.d0lph1nk1ng.ac.dkstopwatch","0.9.0","430911","4.2","358","5","http://cdn.downloads.palm.com/public/396/icon/L/icon.png","0.99000000953674","Productivity & Utilities!Tools"
"Tilt Origami","Tilt Origami is a game based on the traditional Japanese art of paper folding. The game consists of a given list of puzzles - folded figures - which are solved with a simple, yet powerful version of origami. Your goal is to reproduce the figures.

There are three levels of puzzles: novice, advanced and expert.

Although the first novice puzzles are simple, you will be amazed by how difficult the expert ones can be.

You can also try Free Origami mode where you just play with the origami. If you manage to fold something interesting or possibly challenging for others, feel free to submit it to us. We will be happy to include your puzzle and your name into future versions of the game. You can use the Submit item in the menu.","2009-10-21 17:23:21","45.612","com.lexansoft.tiltorigami","1.0.4","718701","4","2805","78","http://cdn.downloads.palm.com/public/45/icon/L/icon.png","1.9900000095367","Games!Brain Teasers"
"Spanish - German Dictionary","BILINGUAL DICTIONARY
Spanish - German Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both Spanish and German, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 255,000 definitions under 75,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection is required.","2009-10-29 05:16:29","130.614","com.ultralingua.palmpre.dictionaries.dees","1.0.1","711108","0","1","0","http://cdn.downloads.palm.com/public/130/icon/L/Pre-Es-De-64.png","19.989999771118","Reference!Translation"
"French - German Dictionary","BILINGUAL DICTIONARY
French - German Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both French and German, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 190,000 definitions under 55,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:17:29","131.615","com.ultralingua.palmpre.dictionaries.defr","1.0.1","710676","0","0","0","http://cdn.downloads.palm.com/public/131/icon/L/Pre-Fr-De-64.png","19.989999771118","Reference!Translation"
"German - English Dictionary","BILINGUAL DICTIONARY
German - English Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both German and English, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available. 

- Integrated history interface
- Verb conjugations
- Number translation
- 110,000 definitions under 85,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:27:29","132.616","com.ultralingua.palmpre.dictionaries.ende","1.0.1","711585","3.7","19","2","http://cdn.downloads.palm.com/public/132/icon/L/Pre-En-De-64.png","19.989999771118","Reference!Translation"
"English Dictionary and Thesaurus","DICTIONARY & THESAURUS
English Dictionary and Thesaurus by Ultralingua is a collegiate-level dictionary and verb book for students and writers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich thesaurus of synonyms and antonyms, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching - any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 300,000 definitions under 85,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:21:29","133.617","com.ultralingua.palmpre.dictionaries.enen","1.0.1","711409","2.4","365","11","http://cdn.downloads.palm.com/public/133/icon/L/Pre-En-64.png","9.9899997711182","Reference!Dictionary / Thesaurus"
"Spanish - English Dictionary","BILINGUAL DICTIONARY
Spanish - English Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both Spanish and English, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available. 

- Integrated history interface
- Verb conjugations
- Number translation
- 290,000 definitions under 75,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:18:29","134.618","com.ultralingua.palmpre.dictionaries.enes","1.0.1","712317","1.5","44","1","http://cdn.downloads.palm.com/public/134/icon/L/Pre-En-Es-64.png","19.989999771118","Reference!Translation"
"French - English Dictionary","BILINGUAL DICTIONARY
French - English Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both French and English, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 270,000 definitions under 85,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:28:29","135.619","com.ultralingua.palmpre.dictionaries.enfr","1.0.1","711692","4","18","1","http://cdn.downloads.palm.com/public/135/icon/L/Pre-En-Fr-64.png","19.989999771118","Reference!Translation"
"French - English Medical Dictionary","BILINGUAL DICTIONARY
French - English Medical Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both French and English, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 330,000 definitions under 130,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:19:29","136.620","com.ultralingua.palmpre.dictionaries.enfr.med","1.0.1","712130","0","1","0","http://cdn.downloads.palm.com/public/136/icon/L/Pre-En-Fr-Med-64.png","49.990001678467","Reference!Translation"
"Italian - English Dictionary","BILINGUAL DICTIONARY
Italian - English Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both Italian and English,a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 125,000 definitions under 45,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:22:29","137.621","com.ultralingua.palmpre.dictionaries.enit","1.0.1","711704","0","7","0","http://cdn.downloads.palm.com/public/137/icon/L/Pre-En-It-64.png","19.989999771118","Reference!Translation"
"Latin - English Dictionary","BILINGUAL DICTIONARY
Latin - English Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both Latin and English, a history feature that helps you find previously searched terms, and the conversion of numbers to text.

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Back/forward buttons
- Integrated history interface
- Number translation
- 95,000 definitions under 30,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:25:29","138.622","com.ultralingua.palmpre.dictionaries.enla","1.0.1","711863","1","9","1","http://cdn.downloads.palm.com/public/138/icon/L/Pre-En-La-64.png","14.989999771118","Reference!Translation"
"Portuguese - English Dictionary","BILINGUAL DICTIONARY
Portuguese - English Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both Portuguese and English, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 165,000 definitions under 60,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:24:29","139.623","com.ultralingua.palmpre.dictionaries.enpt","1.0.1","712768","0","2","0","http://cdn.downloads.palm.com/public/139/icon/L/Pre-En-Pt-64.png","19.989999771118","Reference!Translation"
"French - Spanish Dictionary","BILINGUAL DICTIONARY
French - Spanish Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both French and Spanish, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 200,000 definitions under 65,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:20:29","140.624","com.ultralingua.palmpre.dictionaries.esfr","1.0.1","711449","0","0","0","http://cdn.downloads.palm.com/public/140/icon/L/Pre-Fr-Es-64.png","19.989999771118","Reference!Translation"
"Portuguese - Spanish Dictionary","BILINGUAL DICTIONARY
Spanish - Portuguese Translation Dictionary by Ultralingua is a collegiate-level dictionary and verb book for students and travelers, offering thousands of entries including slang, technical terms, and idiomatic expressions. We provide a rich lexicon of translations in both Spanish and Portuguese, a robust verb book with conjugations in all standard verb forms, and the conversion of numbers to text.

VERB CONJUGATIONS
Not just a phrasebook or word list, this robust language tool provides a full verb book with conjugations in all tenses. Complete conjugations for all the regular and irregular verbs in the dictionary are found easily by using any form of a word when searching – any verb tense, any declension. 

NUMBER to TEXT TRANSLATIONS
Ultralingua dictionaries also include number translations - the Numbers tool spells out numbers in text.

WEB TOOLS
Tap any word with easy access to reverse translations, verb conjugations, and Google search.

No mere pocket edition, our dictionary and thesaurus have almost all the power of our Mac and Windows programs, at a lower price, installed on your Palm device - you'll have a powerful reference at your fingertips wherever an internet connection is available.

- Integrated history interface
- Verb conjugations
- Number translation
- 85,000 definitions under 40,000 headwords

Ultralingua is available for English, Spanish, French, Italian, Portuguese, German, and more. Internet connection required.","2009-10-29 05:23:29","141.625","com.ultralingua.palmpre.dictionaries.espt","1.0.1","712220","0","0","0","http://cdn.downloads.palm.com/public/141/icon/L/Pre-Es-Pt-64.png","19.989999771118","Reference!Translation"
